timestamp,asset_id,price,size,side,best_bid,best_ask
1771591957436,NO,0.17,401,BUY,0.25,0.26
1771591957436,YES,0.83,401,SELL,0.74,0.75
1771591957436,NO,0.19,468.5,BUY,0.25,0.26
1771591957436,YES,0.81,468.5,SELL,0.74,0.75
1771591957436,NO,0.18,303,BUY,0.25,0.26
1771591957436,YES,0.82,303,SELL,0.74,0.75
1771591957450,NO,0.14,501,BUY,0.25,0.26
1771591957450,YES,0.86,501,SELL,0.74,0.75
1771591957463,NO,0.17,406,BUY,0.25,0.26
1771591957463,YES,0.83,406,SELL,0.74,0.75
1771591957464,YES,0.72,351.95,BUY,0.74,0.75
1771591957464,NO,0.28,351.95,SELL,0.25,0.26
1771591957465,NO,0.19,473.5,BUY,0.25,0.26
1771591957465,YES,0.81,473.5,SELL,0.74,0.75
1771591957466,NO,0.18,308,BUY,0.25,0.26
1771591957466,YES,0.82,308,SELL,0.74,0.75
1771591957467,YES,0.73,139,BUY,0.74,0.75
1771591957467,NO,0.27,139,SELL,0.25,0.26
1771591957468,YES,0.74,1178.34,BUY,0.74,0.75
1771591957468,NO,0.26,1178.34,SELL,0.25,0.26
1771591957471,NO,0.21,418.51,BUY,0.25,0.26
1771591957471,YES,0.79,418.51,SELL,0.74,0.75
1771591957475,NO,0.24,55.9,BUY,0.25,0.26
1771591957475,YES,0.76,55.9,SELL,0.74,0.75
1771591957512,NO,0.21,1378.51,BUY,0.25,0.26
1771591957512,YES,0.79,1378.51,SELL,0.74,0.75
1771591957514,NO,0.23,16,BUY,0.25,0.26
1771591957514,YES,0.77,16,SELL,0.74,0.75
1771591957538,YES,0.74,1173.34,BUY,0.74,0.75
1771591957538,NO,0.26,1173.34,SELL,0.25,0.26
1771591957567,NO,0.25,0,BUY,0.2409950248756219,0.26
1771591957567,YES,0.75,0,SELL,0.74,0.7590049751243781
1771591957570,NO,0.21,418.51,BUY,0.2409950248756219,0.26
1771591957570,YES,0.79,418.51,SELL,0.74,0.7590049751243781
1771591957574,NO,0.25,180,BUY,0.25,0.26
1771591957574,YES,0.75,180,SELL,0.74,0.75
1771591957597,NO,0.24,49.9,BUY,0.25,0.26
1771591957597,YES,0.76,49.9,SELL,0.74,0.75
1771591957600,YES,0.66,449,BUY,0.74,0.75
1771591957600,NO,0.34,449,SELL,0.25,0.26
1771591957604,YES,0.7,800.15,BUY,0.74,0.75
1771591957604,NO,0.3,800.15,SELL,0.25,0.26
1771591957648,NO,0.21,1378.51,BUY,0.25,0.26
1771591957648,YES,0.79,1378.51,SELL,0.74,0.75
1771591957666,NO,0.16,389.04,BUY,0.25,0.26
1771591957666,YES,0.84,389.04,SELL,0.74,0.75
1771591957675,NO,0.2,292.5,BUY,0.25,0.26
1771591957675,YES,0.8,292.5,SELL,0.74,0.75
1771591957679,NO,0.21,418.51,BUY,0.25,0.26
1771591957679,YES,0.79,418.51,SELL,0.74,0.75
1771591957691,YES,0.71,558.85,BUY,0.74,0.75
1771591957691,NO,0.29,558.85,SELL,0.25,0.26
1771591957697,YES,0.74,213.34,BUY,0.74,0.75
1771591957697,NO,0.26,213.34,SELL,0.25,0.26
1771591957700,NO,0.28,105.95,SELL,0.25,0.26
1771591957700,YES,0.72,105.95,BUY,0.74,0.75
1771591957701,NO,0.25,185,BUY,0.25,0.26
1771591957701,YES,0.75,185,SELL,0.74,0.75
1771591957703,NO,0.2,267.5,BUY,0.25,0.26
1771591957703,YES,0.8,267.5,SELL,0.74,0.75
1771591957705,NO,0.2,284.27,BUY,0.25,0.26
1771591957705,YES,0.8,284.27,SELL,0.74,0.75
1771591957710,NO,0.26,123.34,SELL,0.25,0.26
1771591957710,YES,0.74,123.34,BUY,0.74,0.75
1771591957711,NO,0.27,49,SELL,0.25,0.26
1771591957711,YES,0.73,49,BUY,0.74,0.75
1771591957713,NO,0.22,418.62,BUY,0.25,0.26
1771591957713,YES,0.78,418.62,SELL,0.74,0.75
1771591957715,NO,0.29,312.85,SELL,0.25,0.26
1771591957715,YES,0.71,312.85,BUY,0.74,0.75
1771591957717,NO,0.23,106,BUY,0.25,0.26
1771591957717,YES,0.77,106,SELL,0.74,0.75
1771591957719,YES,0.7,833.64,BUY,0.74,0.75
1771591957719,NO,0.3,833.64,SELL,0.25,0.26
1771591957721,NO,0.23,352,BUY,0.25,0.26
1771591957721,YES,0.77,352,SELL,0.74,0.75
1771591957722,NO,0.17,391,BUY,0.25,0.26
1771591957722,YES,0.83,391,SELL,0.74,0.75
1771591957722,NO,0.12,428.86,BUY,0.25,0.26
1771591957722,YES,0.88,428.86,SELL,0.74,0.75
1771591957723,NO,0.22,1378.62,BUY,0.25,0.26
1771591957723,YES,0.78,1378.62,SELL,0.74,0.75
1771591957725,NO,0.2,305.27,BUY,0.25,0.26
1771591957725,YES,0.8,305.27,SELL,0.74,0.75
1771591957726,YES,0.74,113.34,BUY,0.74,0.75
1771591957726,NO,0.26,113.34,SELL,0.25,0.26
1771591957727,NO,0.09,285,BUY,0.25,0.26
1771591957727,YES,0.91,285,SELL,0.74,0.75
1771591957727,NO,0.2,320.27,BUY,0.25,0.26
1771591957727,YES,0.8,320.27,SELL,0.74,0.75
1771591957728,NO,0.21,431.01,BUY,0.25,0.26
1771591957728,YES,0.79,431.01,SELL,0.74,0.75
1771591957729,NO,0.08,480,BUY,0.25,0.26
1771591957729,YES,0.92,480,SELL,0.74,0.75
1771591957730,NO,0.25,190,BUY,0.25,0.26
1771591957730,YES,0.75,190,SELL,0.74,0.75
1771591957731,YES,0.71,132.85,BUY,0.74,0.75
1771591957731,NO,0.29,132.85,SELL,0.25,0.26
1771591957732,NO,0.26,98.34,SELL,0.25,0.26
1771591957732,YES,0.74,98.34,BUY,0.74,0.75
1771591957732,NO,0.19,461,BUY,0.25,0.26
1771591957732,YES,0.81,461,SELL,0.74,0.75
1771591957733,YES,0.74,83.34,BUY,0.74,0.75
1771591957733,NO,0.26,83.34,SELL,0.25,0.26
1771591957734,NO,0.25,195,BUY,0.25,0.26
1771591957734,YES,0.75,195,SELL,0.74,0.75
1771591957736,NO,0.24,24.04,BUY,0.25,0.26
1771591957736,YES,0.76,24.04,SELL,0.74,0.75
1771591957739,NO,0.24,144.04,BUY,0.25,0.26
1771591957739,YES,0.76,144.04,SELL,0.74,0.75
1771591957756,YES,0.74,43.34,BUY,0.74,0.75
1771591957756,NO,0.26,43.34,SELL,0.25,0.26
1771591957756,NO,0.26,43.34,SELL,0.25,0.26
1771591957756,YES,0.74,43.34,BUY,0.74,0.75
1771591957757,NO,0.18,296,BUY,0.25,0.26
1771591957757,YES,0.82,296,SELL,0.74,0.75
1771591957758,NO,0.17,411,BUY,0.25,0.26
1771591957758,YES,0.83,411,SELL,0.74,0.75
1771591957759,YES,0.7,610.64,BUY,0.74,0.75
1771591957759,NO,0.3,610.64,SELL,0.25,0.26
1771591957760,NO,0.24,204.04,BUY,0.25,0.26
1771591957760,YES,0.76,204.04,SELL,0.74,0.75
1771591957761,YES,0.72,28.95,BUY,0.74,0.75
1771591957761,NO,0.28,28.95,SELL,0.25,0.26
1771591957765,NO,0.24,450.04,BUY,0.25,0.26
1771591957765,YES,0.76,450.04,SELL,0.74,0.75
1771591957765,NO,0.13,496,BUY,0.25,0.26
1771591957765,YES,0.87,496,SELL,0.74,0.75
1771591957771,NO,0.25,285,BUY,0.25,0.26
1771591957771,YES,0.75,285,SELL,0.74,0.75
1771591957772,NO,0.25,310.86,BUY,0.25,0.26
1771591957772,YES,0.75,310.86,SELL,0.74,0.75
1771591957773,NO,0.25,330.86,BUY,0.25,0.26
1771591957773,YES,0.75,330.86,SELL,0.74,0.75
1771591957774,YES,0.73,1009,BUY,0.74,0.75
1771591957774,NO,0.27,1009,SELL,0.25,0.26
1771591957775,NO,0.27,1024,SELL,0.25,0.26
1771591957775,YES,0.73,1024,BUY,0.74,0.75
1771591957780,YES,0.49,956,BUY,0.74,0.75
1771591957780,NO,0.51,956,SELL,0.25,0.26
1771591957782,YES,0.73,1039,BUY,0.74,0.75
1771591957782,NO,0.27,1039,SELL,0.25,0.26
1771591957786,YES,0.72,38.95,BUY,0.74,0.75
1771591957786,NO,0.28,38.95,SELL,0.25,0.26
1771591957797,YES,0.6,444,BUY,0.74,0.75
1771591957797,NO,0.4,444,SELL,0.25,0.26
1771591957800,NO,0.2,332.27,BUY,0.25,0.26
1771591957800,YES,0.8,332.27,SELL,0.74,0.75
1771591957807,YES,0.5,481.55,BUY,0.74,0.75
1771591957807,NO,0.5,481.55,SELL,0.25,0.26
1771591957809,NO,0.17,431,BUY,0.25,0.26
1771591957809,YES,0.83,431,SELL,0.74,0.75
1771591957816,NO,0.25,328.74,BUY,0.25,0.26
1771591957816,YES,0.75,328.74,SELL,0.74,0.75
1771591957856,NO,0.17,441,BUY,0.25,0.26
1771591957856,YES,0.83,441,SELL,0.74,0.75
1771591957862,NO,0.18,281,BUY,0.25,0.26
1771591957862,YES,0.82,281,SELL,0.74,0.75
1771591957864,NO,0.22,1393.62,BUY,0.25,0.26
1771591957864,YES,0.78,1393.62,SELL,0.74,0.75
1771591957864,NO,0.22,1388.62,BUY,0.25,0.26
1771591957864,YES,0.78,1388.62,SELL,0.74,0.75
1771591957865,YES,0.73,1034,BUY,0.74,0.75
1771591957865,NO,0.27,1034,SELL,0.25,0.26
1771591957866,NO,0.22,1401.12,BUY,0.25,0.26
1771591957866,YES,0.78,1401.12,SELL,0.74,0.75
1771591957871,YES,0.74,13.34,BUY,0.74,0.75
1771591957871,NO,0.26,13.34,SELL,0.25,0.26
1771591957871,NO,0.26,13.34,SELL,0.25,0.26
1771591957871,YES,0.74,13.34,BUY,0.74,0.75
1771591957895,YES,0.74,11.34,BUY,0.74,0.75
1771591957895,NO,0.26,11.34,SELL,0.25,0.26
1771591957897,NO,0.2,319.77,BUY,0.25,0.26
1771591957897,YES,0.8,319.77,SELL,0.74,0.75
1771591957910,YES,0.74,1.34,BUY,0.74,0.75
1771591957910,NO,0.26,1.34,SELL,0.25,0.26
1771591957912,NO,0.19,446,BUY,0.25,0.26
1771591957912,YES,0.81,446,SELL,0.74,0.75
1771591957928,YES,0.73,1026.17,BUY,0.73,0.75
1771591957928,NO,0.27,1026.17,SELL,0.25,0.27
1771591957928,YES,0.74,0,BUY,0.73,0.75
1771591957928,NO,0.26,0,SELL,0.25,0.27
1771591957929,NO,0.23,364.5,BUY,0.25,0.27
1771591957929,YES,0.77,364.5,SELL,0.73,0.75
1771591957930,NO,0.22,1422.12,BUY,0.25,0.27
1771591957930,YES,0.78,1422.12,SELL,0.73,0.75
1771591957931,NO,0.23,377,BUY,0.25,0.27
1771591957931,YES,0.77,377,SELL,0.73,0.75
1771591957932,NO,0.21,452.01,BUY,0.25,0.27
1771591957932,YES,0.79,452.01,SELL,0.73,0.75
1771591957933,YES,0.72,28.95,BUY,0.73,0.75
1771591957933,NO,0.28,28.95,SELL,0.25,0.27
1771591957933,NO,0.15,381,BUY,0.25,0.27
1771591957933,YES,0.85,381,SELL,0.73,0.75
1771591957934,NO,0.22,1434.62,BUY,0.25,0.27
1771591957934,YES,0.78,1434.62,SELL,0.73,0.75
1771591957935,NO,0.13,475,BUY,0.25,0.27
1771591957935,YES,0.87,475,SELL,0.73,0.75
1771591957936,NO,0.18,301,BUY,0.25,0.27
1771591957936,YES,0.82,301,SELL,0.73,0.75
1771591957937,NO,0.19,466,BUY,0.25,0.27
1771591957937,YES,0.81,466,SELL,0.73,0.75
1771591957937,NO,0.15,376,BUY,0.25,0.27
1771591957937,YES,0.85,376,SELL,0.73,0.75
1771591957938,YES,0.65,433.94,BUY,0.73,0.75
1771591957938,NO,0.35,433.94,SELL,0.25,0.27
1771591957939,NO,0.13,485,BUY,0.25,0.27
1771591957939,YES,0.87,485,SELL,0.73,0.75
1771591957939,YES,0.78,1419.62,SELL,0.73,0.75
1771591957939,NO,0.22,1419.62,BUY,0.25,0.27
1771591957941,YES,0.72,43.95,BUY,0.73,0.75
1771591957941,NO,0.28,43.95,SELL,0.25,0.27
1771591957942,NO,0.18,321,BUY,0.25,0.27
1771591957942,YES,0.82,321,SELL,0.73,0.75
1771591957943,YES,0.72,48.95,BUY,0.73,0.75
1771591957943,NO,0.28,48.95,SELL,0.25,0.27
1771591957944,YES,0.71,312.85,BUY,0.73,0.75
1771591957944,NO,0.29,312.85,SELL,0.25,0.27
1771591957945,NO,0.25,338.79,BUY,0.2509950248756219,0.27
1771591957945,YES,0.75,338.79,SELL,0.73,0.7490049751243781
1771591958014,YES,0.73,1016.17,BUY,0.73,0.7490049751243781
1771591958014,NO,0.27,1016.17,SELL,0.2509950248756219,0.27
1771591958016,NO,0.24,390.04,BUY,0.2509950248756219,0.27
1771591958016,YES,0.76,390.04,SELL,0.73,0.7490049751243781
1771591958017,NO,0.24,144.04,BUY,0.2509950248756219,0.27
1771591958017,YES,0.76,144.04,SELL,0.73,0.7490049751243781
1771591958018,NO,0.25,248.79,BUY,0.2509950248756219,0.27
