timestamp,asset_id,price,size,side,best_bid,best_ask
1771354794814,NO,0.15,105,BUY,0.15,0.19
1771354794814,YES,0.85,105,SELL,0.81,0.85
1771354794814,YES,0.81,0,BUY,0.8,0.85
1771354794814,NO,0.19,0,SELL,0.15,0.2
1771354797069,YES,0.1,116,BUY,0.8,0.85
1771354797069,NO,0.9,116,SELL,0.15,0.2
1771354797069,YES,0.02,175.29,BUY,0.8,0.85
1771354797069,NO,0.98,175.29,SELL,0.15,0.2
1771354799281,YES,0.76,0,BUY,0.8,0.85
1771354799281,NO,0.24,0,SELL,0.15,0.2
1771354799281,NO,0.09,0,BUY,0.15,0.2
1771354799281,YES,0.91,0,SELL,0.8,0.85
1771354802200,YES,0.55,0,BUY,0.8,0.85
1771354802200,NO,0.45,0,SELL,0.15,0.2
1771354803094,YES,0.01,3249.51,BUY,0.8,0.85
1771354803094,NO,0.99,3249.51,SELL,0.15,0.2
1771354803404,YES,0.01,3239.51,BUY,0.8,0.85
1771354803404,NO,0.99,3239.51,SELL,0.15,0.2
1771354803404,YES,0.1,106,BUY,0.8,0.85
1771354803404,NO,0.9,106,SELL,0.15,0.2
1771354803404,YES,0.11,0,BUY,0.8,0.85
1771354803404,NO,0.89,0,SELL,0.15,0.2
1771354806348,NO,0.13,110,BUY,0.15,0.2
1771354806348,YES,0.87,110,SELL,0.8,0.85
1771354806349,YES,0.8,100,BUY,0.8,0.85
1771354806349,NO,0.2,100,SELL,0.15,0.2
1771354806359,NO,0.14,100,BUY,0.15,0.2
1771354806359,YES,0.86,100,SELL,0.8,0.85
1771354806366,YES,0.79,11.71,BUY,0.8,0.85
1771354806366,NO,0.21,11.71,SELL,0.15,0.2
1771354806383,NO,0.14,0,BUY,0.15,0.2
1771354806383,YES,0.86,0,SELL,0.8,0.85
1771354806460,NO,0.14,100,BUY,0.15,0.2
1771354806460,YES,0.86,100,SELL,0.8,0.85
1771354807601,NO,0.14,0,BUY,0.15,0.2
1771354807601,YES,0.86,0,SELL,0.8,0.85
1771354807603,YES,0.8,200,BUY,0.8,0.85
1771354807603,NO,0.2,200,SELL,0.15,0.2
1771354807603,YES,0.79,0,BUY,0.8,0.85
1771354807603,NO,0.21,0,SELL,0.15,0.2
1771354807604,NO,0.13,210,BUY,0.15,0.2
1771354807604,YES,0.87,210,SELL,0.8,0.85
1771354810984,YES,0.81,3640,BUY,0.81,0.85
1771354810984,NO,0.19,3640,SELL,0.15,0.19
1771354811142,NO,0.14,3640,BUY,0.15,0.19
1771354811142,YES,0.86,3640,SELL,0.81,0.85
1771354812828,NO,0.15,45.92,BUY,0.15,0.19
1771354812828,YES,0.85,45.92,SELL,0.81,0.85
1771354815359,NO,0.12,105,BUY,0.15,0.19
1771354815359,YES,0.88,105,SELL,0.81,0.85
1771354815359,NO,0.13,110,BUY,0.15,0.19
1771354815359,YES,0.87,110,SELL,0.81,0.85
1771354815359,YES,0.8,100,BUY,0.81,0.85
1771354815359,NO,0.2,100,SELL,0.15,0.19
1771354815364,YES,0.01,4239.51,BUY,0.81,0.85
1771354815364,NO,0.99,4239.51,SELL,0.15,0.19
1771354815366,YES,0.81,3651.71,BUY,0.81,0.85
1771354815366,NO,0.19,3651.71,SELL,0.15,0.19
1771354815417,YES,0.81,3640,BUY,0.81,0.85
1771354815417,NO,0.19,3640,SELL,0.15,0.19
1771354815495,YES,0.81,3740,BUY,0.81,0.85
1771354815495,NO,0.19,3740,SELL,0.15,0.19
1771354815583,YES,0.81,100,BUY,0.81,0.85
1771354815583,NO,0.19,100,SELL,0.15,0.19
1771354815780,YES,0.81,3740,BUY,0.81,0.85
1771354815780,NO,0.19,3740,SELL,0.15,0.19
1771354815851,YES,0.81,100,BUY,0.81,0.85
1771354815851,NO,0.19,100,SELL,0.15,0.19
1771354815893,YES,0.81,3740,BUY,0.81,0.85
1771354815893,NO,0.19,3740,SELL,0.15,0.19
1771354815997,YES,0.1,116,BUY,0.81,0.85
1771354815997,NO,0.9,116,SELL,0.15,0.19
1771354815998,YES,0.01,4249.51,BUY,0.81,0.85
1771354815998,NO,0.99,4249.51,SELL,0.15,0.19
1771354816000,YES,0.11,10,BUY,0.81,0.85
1771354816000,NO,0.89,10,SELL,0.15,0.19
1771354816704,YES,0.81,3489.68,BUY,0.81,0.85
1771354816704,NO,0.19,3489.68,SELL,0.15,0.19
1771354817943,NO,0.14,3627.24,BUY,0.14,0.19
1771354817943,YES,0.86,3627.24,SELL,0.81,0.86
1771354817943,NO,0.15,0,BUY,0.14,0.19
1771354817943,YES,0.85,0,SELL,0.81,0.86
1771354818350,YES,0.81,100,BUY,0.81,0.86
1771354818350,NO,0.19,100,SELL,0.14,0.19
1771354818417,YES,0.81,3740,BUY,0.81,0.86
1771354818417,NO,0.19,3740,SELL,0.14,0.19
1771354818694,YES,0.81,100,BUY,0.81,0.86
1771354818694,NO,0.19,100,SELL,0.14,0.19
1771354818737,YES,0.82,3640,BUY,0.82,0.86
1771354818737,NO,0.18,3640,SELL,0.14,0.18
1771354819727,NO,0.12,5,BUY,0.14,0.18
1771354819727,YES,0.88,5,SELL,0.82,0.86
1771354819730,YES,0.81,0,BUY,0.82,0.86
1771354819730,NO,0.19,0,SELL,0.14,0.18
1771354819733,YES,0.8,111.71,BUY,0.82,0.86
1771354819733,NO,0.2,111.71,SELL,0.14,0.18
1771354819734,NO,0.13,210,BUY,0.14,0.18
1771354819734,YES,0.87,210,SELL,0.82,0.86
1771354819766,NO,0.13,110,BUY,0.14,0.18
1771354819766,YES,0.87,110,SELL,0.82,0.86
1771354819808,YES,0.81,100,BUY,0.82,0.86
1771354819808,NO,0.19,100,SELL,0.14,0.18
1771354819809,YES,0.8,100,BUY,0.82,0.86
1771354819809,NO,0.2,100,SELL,0.14,0.18
1771354819824,NO,0.12,105,BUY,0.14,0.18
1771354819824,YES,0.88,105,SELL,0.82,0.86
1771354821300,YES,0.1,216,BUY,0.82,0.86
1771354821300,NO,0.9,216,SELL,0.14,0.18
1771354821301,YES,0.02,375.29,BUY,0.82,0.86
1771354821301,NO,0.98,375.29,SELL,0.14,0.18
1771354821964,NO,0.12,5,BUY,0.14,0.18
1771354821964,YES,0.88,5,SELL,0.82,0.86
1771354821965,YES,0.81,0,BUY,0.82,0.86
1771354821965,NO,0.19,0,SELL,0.14,0.18
1771354821966,YES,0.8,111.71,BUY,0.82,0.86
1771354821966,NO,0.2,111.71,SELL,0.14,0.18
1771354821980,NO,0.13,210,BUY,0.14,0.18
1771354821980,YES,0.87,210,SELL,0.82,0.86
1771354822255,YES,0.82,0,BUY,0.8,0.86
1771354822255,NO,0.18,0,SELL,0.14,0.2
1771354822453,YES,0.81,3640,BUY,0.81,0.86
1771354822453,NO,0.19,3640,SELL,0.14,0.19
1771354822693,YES,0.8,100,BUY,0.81,0.86
1771354822693,NO,0.2,100,SELL,0.14,0.19
1771354822694,YES,0.79,100,BUY,0.81,0.86
1771354822694,NO,0.21,100,SELL,0.14,0.19
1771354822697,NO,0.13,110,BUY,0.14,0.19
1771354822697,YES,0.87,110,SELL,0.81,0.86
1771354822698,NO,0.14,3727.24,BUY,0.14,0.19
1771354822698,YES,0.86,3727.24,SELL,0.81,0.86
1771354823242,YES,0.81,0,BUY,0.8,0.86
1771354823242,NO,0.19,0,SELL,0.14,0.2
1771354823653,YES,0.8,3740,BUY,0.8,0.86
1771354823653,NO,0.2,3740,SELL,0.14,0.2
1771354825748,YES,0.8,100,BUY,0.8,0.86
1771354825748,NO,0.2,100,SELL,0.14,0.2
1771354825957,NO,0.14,3627.24,BUY,0.14,0.2
1771354825957,YES,0.86,3627.24,SELL,0.8,0.86
1771354825957,YES,0.79,0,BUY,0.8,0.86
1771354825957,NO,0.21,0,SELL,0.14,0.2
1771354825959,YES,0.8,111.71,BUY,0.8,0.86
1771354825959,NO,0.2,111.71,SELL,0.14,0.2
1771354825960,NO,0.13,210,BUY,0.14,0.2
1771354825960,YES,0.87,210,SELL,0.8,0.86
1771354825972,YES,0.8,3751.71,BUY,0.8,0.86
1771354825972,NO,0.2,3751.71,SELL,0.14,0.2
1771354826198,NO,0.13,110,BUY,0.14,0.2
1771354826198,YES,0.87,110,SELL,0.8,0.86
1771354826200,YES,0.79,100,BUY,0.8,0.86
1771354826200,NO,0.21,100,SELL,0.14,0.2
1771354826203,YES,0.8,3740,BUY,0.8,0.86
1771354826203,NO,0.2,3740,SELL,0.14,0.2
1771354826207,NO,0.14,3727.24,BUY,0.14,0.2
1771354826207,YES,0.86,3727.24,SELL,0.8,0.86
1771354826223,NO,0.15,100,BUY,0.15,0.2
1771354826223,YES,0.85,100,SELL,0.8,0.85
1771354826246,NO,0.15,0,BUY,0.14,0.2
1771354826246,YES,0.85,0,SELL,0.8,0.86
1771354826284,YES,0.79,0,BUY,0.8,0.86
1771354826284,NO,0.21,0,SELL,0.14,0.2
1771354826289,YES,0.78,11.71,BUY,0.8,0.86
1771354826289,NO,0.22,11.71,SELL,0.14,0.2
1771354826325,NO,0.15,100,BUY,0.15,0.2
1771354826325,YES,0.85,100,SELL,0.8,0.85
1771354826328,NO,0.14,3627.24,BUY,0.15,0.2
1771354826328,YES,0.86,3627.24,SELL,0.8,0.85
1771354826480,NO,0.14,0,BUY,0.15,0.2
1771354826480,YES,0.86,0,SELL,0.8,0.85
1771354826758,YES,0.8,100,BUY,0.8,0.85
1771354826758,NO,0.2,100,SELL,0.15,0.2
1771354827066,YES,0.01,3249.51,BUY,0.8,0.85
1771354827066,NO,0.99,3249.51,SELL,0.15,0.2
1771354827066,YES,0.1,116,BUY,0.8,0.85
1771354827066,NO,0.9,116,SELL,0.15,0.2
1771354827066,YES,0.02,175.29,BUY,0.8,0.85
1771354827066,NO,0.98,175.29,SELL,0.15,0.2
1771354827068,YES,0.79,3640,BUY,0.8,0.85
1771354827068,NO,0.21,3640,SELL,0.15,0.2
1771354827823,NO,0.16,3640,BUY,0.16,0.2
1771354827823,YES,0.84,3640,SELL,0.8,0.84
1771354828392,YES,0.79,0,BUY,0.8,0.84
1771354828392,NO,0.21,0,SELL,0.16,0.2
1771354828431,YES,0.79,3640,BUY,0.8,0.84
1771354828431,NO,0.21,3640,SELL,0.16,0.2
1771354830978,YES,0.8,75,BUY,0.8,0.84
1771354830978,NO,0.2,75,SELL,0.16,0.2
1771354833946,YES,0.06,5.9,BUY,0.8,0.84
1771354833946,NO,0.94,5.9,SELL,0.16,0.2
1771354833952,YES,0.1,106,BUY,0.8,0.84
1771354833952,NO,0.9,106,SELL,0.16,0.2
1771354833952,YES,0.01,3239.51,BUY,0.8,0.84
1771354833952,NO,0.99,3239.51,SELL,0.16,0.2
1771354833952,YES,0.11,0,BUY,0.8,0.84
1771354833952,NO,0.89,0,SELL,0.16,0.2
1771354834179,YES,0.01,4239.51,BUY,0.8,0.84
1771354834179,NO,0.99,4239.51,SELL,0.16,0.2
1771354835270,NO,0.06,6.44,BUY,0.16,0.2
1771354835270,YES,0.94,6.44,SELL,0.8,0.84
1771354837148,YES,0.78,0,BUY,0.8,0.84
1771354837148,NO,0.22,0,SELL,0.16,0.2
1771354837149,NO,0.14,100,BUY,0.16,0.2
1771354837149,YES,0.86,100,SELL,0.8,0.84
1771354837150,YES,0.79,3740,BUY,0.8,0.84
1771354837150,NO,0.21,3740,SELL,0.16,0.2
1771354837150,NO,0.15,0,BUY,0.16,0.2
1771354837150,YES,0.85,0,SELL,0.8,0.84
1771354837258,YES,0.79,100,BUY,0.8,0.84
1771354837258,NO,0.21,100,SELL,0.16,0.2
1771354837320,YES,0.8,3715,BUY,0.8,0.84
1771354837320,NO,0.2,3715,SELL,0.16,0.2
1771354839868,NO,0.14,0,BUY,0.16,0.2
1771354839868,YES,0.86,0,SELL,0.8,0.84
1771354839870,YES,0.79,0,BUY,0.8,0.84
1771354839870,NO,0.21,0,SELL,0.16,0.2
1771354839870,YES,0.78,11.71,BUY,0.8,0.84
1771354839870,NO,0.22,11.71,SELL,0.16,0.2
1771354839871,NO,0.15,100,BUY,0.16,0.2
1771354839871,YES,0.85,100,SELL,0.8,0.84
1771354840128,YES,0.79,100,BUY,0.8,0.84
1771354840128,NO,0.21,100,SELL,0.16,0.2
1771354840128,YES,0.78,0,BUY,0.8,0.84
1771354840128,NO,0.22,0,SELL,0.16,0.2
1771354840128,NO,0.15,0,BUY,0.16,0.2
1771354840128,YES,0.85,0,SELL,0.8,0.84
1771354840130,NO,0.14,100,BUY,0.16,0.2
1771354840130,YES,0.86,100,SELL,0.8,0.84
1771354840139,YES,0.01,4249.51,BUY,0.8,0.84
1771354840139,NO,0.99,4249.51,SELL,0.16,0.2
1771354840139,YES,0.1,116,BUY,0.8,0.84
1771354840139,NO,0.9,116,SELL,0.16,0.2
1771354840140,YES,0.11,10,BUY,0.8,0.84
1771354840140,NO,0.89,10,SELL,0.16,0.2
1771354840522,YES,0.87,100,SELL,0.8,0.84
1771354840522,NO,0.13,100,BUY,0.16,0.2
1771354840818,YES,0.79,0,BUY,0.8,0.84
1771354840818,NO,0.21,0,SELL,0.16,0.2
1771354840818,NO,0.14,0,BUY,0.16,0.2
1771354840818,YES,0.86,0,SELL,0.8,0.84
1771354840819,NO,0.15,100,BUY,0.16,0.2
1771354840819,YES,0.85,100,SELL,0.8,0.84
1771354840820,YES,0.78,11.71,BUY,0.8,0.84
1771354840820,NO,0.22,11.71,SELL,0.16,0.2
1771354840886,NO,0.15,0,BUY,0.16,0.2
1771354840886,YES,0.85,0,SELL,0.8,0.84
1771354840893,YES,0.78,0,BUY,0.8,0.84
1771354840893,NO,0.22,0,SELL,0.16,0.2
1771354840894,YES,0.79,100,BUY,0.8,0.84
1771354840894,NO,0.21,100,SELL,0.16,0.2
1771354840898,NO,0.14,100,BUY,0.16,0.2
1771354840898,YES,0.86,100,SELL,0.8,0.84
1771354840918,YES,0.79,0,BUY,0.8,0.84
1771354840918,NO,0.21,0,SELL,0.16,0.2
1771354840960,NO,0.14,0,BUY,0.16,0.2
1771354840960,YES,0.86,0,SELL,0.8,0.84
1771354840963,NO,0.15,100,BUY,0.16,0.2
1771354840963,YES,0.85,100,SELL,0.8,0.84
1771354840972,YES,0.78,11.71,BUY,0.8,0.84
1771354840972,NO,0.22,11.71,SELL,0.16,0.2
1771354841677,YES,0.8,75,BUY,0.8,0.84
1771354841677,NO,0.2,75,SELL,0.16,0.2
1771354841771,YES,0.79,3640,BUY,0.8,0.84
1771354841771,NO,0.21,3640,SELL,0.16,0.2
1771354845883,YES,0.01,4239.51,BUY,0.8,0.84
1771354845883,NO,0.99,4239.51,SELL,0.16,0.2
1771354845883,YES,0.1,106,BUY,0.8,0.84
1771354845883,NO,0.9,106,SELL,0.16,0.2
1771354845883,YES,0.11,0,BUY,0.8,0.84
1771354845883,NO,0.89,0,SELL,0.16,0.2
1771354846193,YES,0.78,0,BUY,0.8,0.84
1771354846193,NO,0.22,0,SELL,0.16,0.2
1771354846194,NO,0.15,0,BUY,0.16,0.2
1771354846194,YES,0.85,0,SELL,0.8,0.84
1771354846195,YES,0.79,3740,BUY,0.8,0.84
1771354846195,NO,0.21,3740,SELL,0.16,0.2
1771354846199,NO,0.14,100,BUY,0.16,0.2
1771354846199,YES,0.86,100,SELL,0.8,0.84
1771354846208,YES,0.79,100,BUY,0.8,0.84
1771354846208,NO,0.21,100,SELL,0.16,0.2
1771354846275,YES,0.79,3740,BUY,0.8,0.84
1771354846275,NO,0.21,3740,SELL,0.16,0.2
1771354846325,YES,0.79,100,BUY,0.8,0.84
1771354846325,NO,0.21,100,SELL,0.16,0.2
1771354846398,YES,0.8,3715,BUY,0.8,0.84
1771354846398,NO,0.2,3715,SELL,0.16,0.2
1771354848537,NO,0.15,100,BUY,0.16,0.2
1771354848537,YES,0.85,100,SELL,0.8,0.84
1771354848538,YES,0.79,0,BUY,0.8,0.84
1771354848538,NO,0.21,0,SELL,0.16,0.2
1771354848538,NO,0.14,0,BUY,0.16,0.2
1771354848538,YES,0.86,0,SELL,0.8,0.84
1771354848539,YES,0.78,11.71,BUY,0.8,0.84
1771354848539,NO,0.22,11.71,SELL,0.16,0.2
1771354849624,NO,0.15,0,BUY,0.16,0.2
1771354849624,YES,0.85,0,SELL,0.8,0.84
1771354849635,YES,0.78,0,BUY,0.8,0.84
1771354849635,NO,0.22,0,SELL,0.16,0.2
1771354849643,NO,0.14,100,BUY,0.16,0.2
1771354849643,YES,0.86,100,SELL,0.8,0.84
1771354849667,YES,0.79,100,BUY,0.8,0.84
1771354849667,NO,0.21,100,SELL,0.16,0.2
1771354850107,NO,0.14,0,BUY,0.16,0.2
1771354850107,YES,0.86,0,SELL,0.8,0.84
1771354850107,YES,0.79,0,BUY,0.8,0.84
1771354850107,NO,0.21,0,SELL,0.16,0.2
1771354850111,NO,0.15,100,BUY,0.16,0.2
1771354850111,YES,0.85,100,SELL,0.8,0.84
1771354850112,YES,0.78,11.71,BUY,0.8,0.84
1771354850112,NO,0.22,11.71,SELL,0.16,0.2
1771354850263,NO,0.15,0,BUY,0.16,0.2
1771354850263,YES,0.85,0,SELL,0.8,0.84
1771354850265,NO,0.14,100,BUY,0.16,0.2
1771354850265,YES,0.86,100,SELL,0.8,0.84
1771354850267,YES,0.78,0,BUY,0.8,0.84
1771354850267,NO,0.22,0,SELL,0.16,0.2
1771354850268,YES,0.79,100,BUY,0.8,0.84
1771354850268,NO,0.21,100,SELL,0.16,0.2
1771354850443,NO,0.15,100,BUY,0.16,0.2
1771354850443,YES,0.85,100,SELL,0.8,0.84
1771354850443,NO,0.14,0,BUY,0.16,0.2
1771354850443,YES,0.86,0,SELL,0.8,0.84
1771354850444,YES,0.79,0,BUY,0.8,0.84
1771354850444,NO,0.21,0,SELL,0.16,0.2
1771354850445,YES,0.78,11.71,BUY,0.8,0.84
1771354850445,NO,0.22,11.71,SELL,0.16,0.2
1771354850465,NO,0.15,0,BUY,0.16,0.2
1771354850465,YES,0.85,0,SELL,0.8,0.84
1771354850520,NO,0.14,100,BUY,0.16,0.2
1771354850520,YES,0.86,100,SELL,0.8,0.84
1771354850526,YES,0.79,100,BUY,0.8,0.84
1771354850526,NO,0.21,100,SELL,0.16,0.2
1771354850531,YES,0.78,0,BUY,0.8,0.84
1771354850531,NO,0.22,0,SELL,0.16,0.2
1771354850548,NO,0.15,100,BUY,0.16,0.2
1771354850548,YES,0.85,100,SELL,0.8,0.84
1771354850549,NO,0.14,0,BUY,0.16,0.2
1771354850549,YES,0.86,0,SELL,0.8,0.84
1771354850556,YES,0.79,0,BUY,0.8,0.84
1771354850556,NO,0.21,0,SELL,0.16,0.2
1771354850606,YES,0.78,11.71,BUY,0.8,0.84
1771354850606,NO,0.22,11.71,SELL,0.16,0.2
1771354850989,YES,0.8,75,BUY,0.8,0.84
1771354850989,NO,0.2,75,SELL,0.16,0.2
1771354851175,YES,0.79,3640,BUY,0.8,0.84
1771354851175,NO,0.21,3640,SELL,0.16,0.2
1771354851588,YES,0.01,3239.51,BUY,0.8,0.84
1771354851588,NO,0.99,3239.51,SELL,0.16,0.2
1771354857813,YES,0.01,4239.51,BUY,0.8,0.84
1771354857813,NO,0.99,4239.51,SELL,0.16,0.2
1771354860727,NO,0.15,0,BUY,0.16,0.2
1771354860727,YES,0.85,0,SELL,0.8,0.84
1771354860729,YES,0.78,0,BUY,0.8,0.84
1771354860729,NO,0.22,0,SELL,0.16,0.2
1771354860730,NO,0.16,3740,BUY,0.16,0.2
1771354860730,YES,0.84,3740,SELL,0.8,0.84
1771354860731,YES,0.77,100,BUY,0.8,0.84
1771354860731,NO,0.23,100,SELL,0.16,0.2
1771354860803,NO,0.16,100,BUY,0.16,0.2
1771354860803,YES,0.84,100,SELL,0.8,0.84
1771354861630,NO,0.17,3640,BUY,0.17,0.2
1771354861630,YES,0.83,3640,SELL,0.8,0.83
1771354863789,YES,0.77,0,BUY,0.8,0.83
1771354863789,NO,0.23,0,SELL,0.17,0.2
1771354863790,NO,0.16,0,BUY,0.17,0.2
1771354863790,YES,0.84,0,SELL,0.8,0.83
1771354863793,NO,0.15,100,BUY,0.17,0.2
1771354863793,YES,0.85,100,SELL,0.8,0.83
1771354863794,YES,0.78,11.71,BUY,0.8,0.83
1771354863794,NO,0.22,11.71,SELL,0.17,0.2
1771354863893,YES,0.02,375.29,BUY,0.8,0.83
1771354863893,NO,0.98,375.29,SELL,0.17,0.2
1771354863894,YES,0.1,206,BUY,0.8,0.83
1771354863894,NO,0.9,206,SELL,0.17,0.2
1771354864451,YES,0.11,10,BUY,0.8,0.83
1771354864451,NO,0.89,10,SELL,0.17,0.2
1771354864452,YES,0.01,4249.51,BUY,0.8,0.83
1771354864452,NO,0.99,4249.51,SELL,0.17,0.2
1771354864452,YES,0.1,216,BUY,0.8,0.83
1771354864452,NO,0.9,216,SELL,0.17,0.2
1771354868814,NO,0.15,0,BUY,0.17,0.2
1771354868814,YES,0.85,0,SELL,0.8,0.83
1771354868815,YES,0.77,100,BUY,0.8,0.83
1771354868815,NO,0.23,100,SELL,0.17,0.2
1771354868816,NO,0.16,100,BUY,0.17,0.2
1771354868816,YES,0.84,100,SELL,0.8,0.83
1771354868817,YES,0.78,0,BUY,0.8,0.83
1771354868817,NO,0.22,0,SELL,0.17,0.2
1771354868943,YES,0.77,0,BUY,0.8,0.83
1771354868943,NO,0.23,0,SELL,0.17,0.2
1771354868944,NO,0.16,0,BUY,0.17,0.2
1771354868944,YES,0.84,0,SELL,0.8,0.83
1771354868948,NO,0.15,100,BUY,0.17,0.2
1771354868948,YES,0.85,100,SELL,0.8,0.83
1771354868949,YES,0.78,11.71,BUY,0.8,0.83
1771354868949,NO,0.22,11.71,SELL,0.17,0.2
1771354869902,YES,0.02,175.29,BUY,0.8,0.83
1771354869902,NO,0.98,175.29,SELL,0.17,0.2
1771354869902,YES,0.1,116,BUY,0.8,0.83
1771354869902,NO,0.9,116,SELL,0.17,0.2
1771354870058,YES,0.11,0,BUY,0.8,0.83
1771354870058,NO,0.89,0,SELL,0.17,0.2
1771354870058,YES,0.01,4239.51,BUY,0.8,0.83
1771354870058,NO,0.99,4239.51,SELL,0.17,0.2
1771354870058,YES,0.1,106,BUY,0.8,0.83
1771354870058,NO,0.9,106,SELL,0.17,0.2
1771354872525,YES,0.78,0,BUY,0.8,0.83
1771354872525,NO,0.22,0,SELL,0.17,0.2
1771354872526,NO,0.15,0,BUY,0.17,0.2
1771354872526,YES,0.85,0,SELL,0.8,0.83
1771354872532,YES,0.77,100,BUY,0.8,0.83
1771354872532,NO,0.23,100,SELL,0.17,0.2
1771354872534,NO,0.16,100,BUY,0.17,0.2
1771354872534,YES,0.84,100,SELL,0.8,0.83
1771354872805,NO,0.16,0,BUY,0.17,0.2
1771354872805,YES,0.84,0,SELL,0.8,0.83
1771354872806,YES,0.77,0,BUY,0.8,0.83
1771354872806,NO,0.23,0,SELL,0.17,0.2
1771354872808,NO,0.15,100,BUY,0.17,0.2
1771354872808,YES,0.85,100,SELL,0.8,0.83
1771354872811,YES,0.78,11.71,BUY,0.8,0.83
1771354872811,NO,0.22,11.71,SELL,0.17,0.2
1771354873054,YES,0.78,0,BUY,0.8,0.83
1771354873054,NO,0.22,0,SELL,0.17,0.2
1771354873054,NO,0.15,0,BUY,0.17,0.2
1771354873054,YES,0.85,0,SELL,0.8,0.83
1771354873055,YES,0.77,100,BUY,0.8,0.83
1771354873055,NO,0.23,100,SELL,0.17,0.2
1771354873056,NO,0.16,100,BUY,0.17,0.2
1771354873056,YES,0.84,100,SELL,0.8,0.83
1771354875661,YES,0.1,206,BUY,0.8,0.83
1771354875661,NO,0.9,206,SELL,0.17,0.2
1771354875661,YES,0.02,375.29,BUY,0.8,0.83
1771354875661,NO,0.98,375.29,SELL,0.17,0.2
1771354875806,NO,0.16,0,BUY,0.17,0.2
1771354875806,YES,0.84,0,SELL,0.8,0.83
1771354875807,YES,0.77,0,BUY,0.8,0.83
1771354875807,NO,0.23,0,SELL,0.17,0.2
1771354875811,YES,0.78,11.71,BUY,0.8,0.83
1771354875811,NO,0.22,11.71,SELL,0.17,0.2
1771354875812,NO,0.15,100,BUY,0.17,0.2
1771354875812,YES,0.85,100,SELL,0.8,0.83
1771354875896,NO,0.17,0,BUY,0.15,0.2
1771354875896,YES,0.83,0,SELL,0.8,0.85
1771354875961,NO,0.16,3640,BUY,0.16,0.2
1771354875961,YES,0.84,3640,SELL,0.8,0.84
1771354876035,YES,0.1,216,BUY,0.8,0.84
1771354876035,NO,0.9,216,SELL,0.16,0.2
1771354876035,YES,0.11,10,BUY,0.8,0.84
1771354876035,NO,0.89,10,SELL,0.16,0.2
1771354876036,YES,0.01,4249.51,BUY,0.8,0.84
1771354876036,NO,0.99,4249.51,SELL,0.16,0.2
1771354876577,YES,0.78,0,BUY,0.8,0.84
1771354876577,NO,0.22,0,SELL,0.16,0.2
1771354876577,YES,0.77,100,BUY,0.8,0.84
1771354876577,NO,0.23,100,SELL,0.16,0.2
1771354876578,NO,0.15,0,BUY,0.16,0.2
1771354876578,YES,0.85,0,SELL,0.8,0.84
1771354876591,NO,0.16,3740,BUY,0.16,0.2
1771354876591,YES,0.84,3740,SELL,0.8,0.84
1771354876692,NO,0.16,100,BUY,0.16,0.2
1771354876692,YES,0.84,100,SELL,0.8,0.84
1771354876751,NO,0.17,3640,BUY,0.17,0.2
1771354876751,YES,0.83,3640,SELL,0.8,0.83
1771354880295,YES,0.77,0,BUY,0.8,0.83
1771354880295,NO,0.23,0,SELL,0.17,0.2
1771354880298,YES,0.78,11.71,BUY,0.8,0.83
1771354880298,NO,0.22,11.71,SELL,0.17,0.2
1771354880298,NO,0.16,0,BUY,0.17,0.2
1771354880298,YES,0.84,0,SELL,0.8,0.83
1771354880303,NO,0.15,100,BUY,0.17,0.2
1771354880303,YES,0.85,100,SELL,0.8,0.83
1771354880325,YES,0.78,0,BUY,0.8,0.83
1771354880325,NO,0.22,0,SELL,0.17,0.2
1771354880373,YES,0.77,100,BUY,0.8,0.83
1771354880373,NO,0.23,100,SELL,0.17,0.2
1771354880377,NO,0.15,0,BUY,0.17,0.2
1771354880377,YES,0.85,0,SELL,0.8,0.83
1771354880380,NO,0.16,100,BUY,0.17,0.2
1771354880380,YES,0.84,100,SELL,0.8,0.83
1771354880472,YES,0.77,0,BUY,0.8,0.83
1771354880472,NO,0.23,0,SELL,0.17,0.2
1771354880473,NO,0.16,0,BUY,0.17,0.2
1771354880473,YES,0.84,0,SELL,0.8,0.83
1771354880475,YES,0.78,11.71,BUY,0.8,0.83
1771354880475,NO,0.22,11.71,SELL,0.17,0.2
1771354880477,NO,0.15,100,BUY,0.17,0.2
1771354880477,YES,0.85,100,SELL,0.8,0.83
1771354881439,NO,0.15,0,BUY,0.17,0.2
1771354881439,YES,0.85,0,SELL,0.8,0.83
1771354881440,YES,0.78,0,BUY,0.8,0.83
1771354881440,NO,0.22,0,SELL,0.17,0.2
1771354881442,NO,0.16,100,BUY,0.17,0.2
1771354881442,YES,0.84,100,SELL,0.8,0.83
1771354881474,YES,0.77,100,BUY,0.8,0.83
1771354881474,NO,0.23,100,SELL,0.17,0.2
1771354881601,YES,0.1,116,BUY,0.8,0.83
1771354881601,NO,0.9,116,SELL,0.17,0.2
1771354881601,YES,0.02,175.29,BUY,0.8,0.83
1771354881601,NO,0.98,175.29,SELL,0.17,0.2
1771354881933,YES,0.1,106,BUY,0.8,0.83
1771354881933,NO,0.9,106,SELL,0.17,0.2
1771354881933,YES,0.11,0,BUY,0.8,0.83
1771354881933,NO,0.89,0,SELL,0.17,0.2
1771354881933,YES,0.01,4239.51,BUY,0.8,0.83
1771354881933,NO,0.99,4239.51,SELL,0.17,0.2
1771354883676,NO,0.16,0,BUY,0.17,0.2
1771354883676,YES,0.84,0,SELL,0.8,0.83
