timestamp,asset_id,price,size,side,best_bid,best_ask
1771427127166,YES,0.57,2200,SELL,0.52,0.57
1771427128350,NO,0.43,2100,BUY,0.43,0.48
1771427128350,YES,0.57,2100,SELL,0.52,0.57
1771427128352,NO,0.42,100,BUY,0.43,0.48
1771427128352,YES,0.58,100,SELL,0.52,0.57
1771427128429,NO,0.43,2200,BUY,0.43,0.48
1771427128429,YES,0.57,2200,SELL,0.52,0.57
1771427128433,NO,0.42,0,BUY,0.43,0.48
1771427128433,YES,0.58,0,SELL,0.52,0.57
1771427128824,YES,0.47,5,BUY,0.52,0.57
1771427128824,NO,0.53,5,SELL,0.43,0.48
1771427129854,YES,0.52,6.15,BUY,0.52,0.57
1771427129854,NO,0.48,6.15,SELL,0.43,0.48
1771427129854,NO,0.43,100,BUY,0.43,0.48
1771427129854,YES,0.57,100,SELL,0.52,0.57
1771427129892,YES,0.5,2100,BUY,0.52,0.57
1771427129892,NO,0.5,2100,SELL,0.43,0.48
1771427129990,NO,0.44,2100,BUY,0.44,0.48
1771427129990,YES,0.56,2100,SELL,0.52,0.56
1771427129999,NO,0.43,0,BUY,0.44,0.48
1771427129999,YES,0.57,0,SELL,0.52,0.56
1771427130002,NO,0.44,2200,BUY,0.44,0.48
1771427130002,YES,0.56,2200,SELL,0.52,0.56
1771427130037,NO,0.44,2100,BUY,0.44,0.48
1771427130037,YES,0.56,2100,SELL,0.52,0.56
1771427130143,NO,0.44,2200,BUY,0.44,0.48
1771427130143,YES,0.56,2200,SELL,0.52,0.56
1771427130617,NO,0.07,142.85,BUY,0.44,0.48
1771427130617,YES,0.93,142.85,SELL,0.52,0.56
1771427130617,NO,0.11,0,BUY,0.44,0.48
1771427130617,YES,0.89,0,SELL,0.52,0.56
1771427130617,NO,0.21,7,BUY,0.44,0.48
1771427130617,YES,0.79,7,SELL,0.52,0.56
1771427130617,NO,0.01,2089.1,BUY,0.44,0.48
1771427130617,YES,0.99,2089.1,SELL,0.52,0.56
1771427131041,YES,0.52,0,BUY,0.5,0.56
1771427131041,NO,0.48,0,SELL,0.44,0.5
1771427131271,YES,0.53,6.12,BUY,0.53,0.56
1771427131271,NO,0.47,6.12,SELL,0.44,0.47
1771427131527,NO,0.44,100,BUY,0.44,0.47
1771427131527,YES,0.56,100,SELL,0.53,0.56
1771427131571,NO,0.45,2100,BUY,0.45,0.47
1771427131571,YES,0.55,2100,SELL,0.53,0.55
1771427131930,NO,0.37,9,BUY,0.45,0.47
1771427131930,YES,0.63,9,SELL,0.53,0.55
1771427131969,NO,0.45,2200,BUY,0.45,0.47
1771427131969,YES,0.55,2200,SELL,0.53,0.55
1771427131969,NO,0.44,0,BUY,0.45,0.47
1771427131969,YES,0.56,0,SELL,0.53,0.55
1771427131992,NO,0.45,2100,BUY,0.45,0.47
1771427131992,YES,0.55,2100,SELL,0.53,0.55
1771427132054,NO,0.44,100,BUY,0.45,0.47
1771427132054,YES,0.56,100,SELL,0.53,0.55
1771427132372,NO,0.44,0,BUY,0.45,0.47
1771427132372,YES,0.56,0,SELL,0.53,0.55
1771427132375,NO,0.45,2200,BUY,0.45,0.47
1771427132375,YES,0.55,2200,SELL,0.53,0.55
1771427132394,YES,0.5,0,BUY,0.53,0.55
1771427132394,NO,0.5,0,SELL,0.45,0.47
1771427132413,NO,0.45,100,BUY,0.45,0.47
1771427132413,YES,0.55,100,SELL,0.53,0.55
1771427132435,YES,0.48,2100,BUY,0.53,0.55
1771427132435,NO,0.52,2100,SELL,0.45,0.47
1771427132472,NO,0.46,2100,BUY,0.46,0.47
1771427132472,YES,0.54,2100,SELL,0.53,0.54
1771427132488,YES,0.48,0,BUY,0.53,0.54
1771427132488,NO,0.52,0,SELL,0.46,0.47
1771427132539,YES,0.48,2100,BUY,0.53,0.54
1771427132539,NO,0.52,2100,SELL,0.46,0.47
1771427132826,NO,0.45,0,BUY,0.46,0.47
1771427132826,YES,0.55,0,SELL,0.53,0.54
1771427132834,NO,0.46,2200,BUY,0.46,0.47
1771427132834,YES,0.54,2200,SELL,0.53,0.54
1771427132864,NO,0.46,2100,BUY,0.46,0.47
1771427132864,YES,0.54,2100,SELL,0.53,0.54
1771427132905,NO,0.45,100,BUY,0.46,0.47
1771427132905,YES,0.55,100,SELL,0.53,0.54
1771427133033,NO,0.39,2500,BUY,0.46,0.47
1771427133033,YES,0.61,2500,SELL,0.53,0.54
1771427133532,YES,0.49,0,BUY,0.53,0.54
1771427133532,NO,0.51,0,SELL,0.46,0.47
1771427133532,NO,0.39,0,BUY,0.46,0.47
1771427133532,YES,0.61,0,SELL,0.53,0.54
1771427133851,NO,0.45,0,BUY,0.46,0.47
1771427133851,YES,0.55,0,SELL,0.53,0.54
1771427133855,NO,0.46,2200,BUY,0.46,0.47
1771427133855,YES,0.54,2200,SELL,0.53,0.54
1771427134309,NO,0.46,2100,BUY,0.46,0.47
1771427134309,YES,0.54,2100,SELL,0.53,0.54
1771427134311,NO,0.45,100,BUY,0.46,0.47
1771427134311,YES,0.55,100,SELL,0.53,0.54
1771427134870,NO,0.45,0,BUY,0.46,0.47
1771427134870,YES,0.55,0,SELL,0.53,0.54
1771427134871,NO,0.46,2200,BUY,0.46,0.47
1771427134871,YES,0.54,2200,SELL,0.53,0.54
1771427135178,NO,0.46,2100,BUY,0.46,0.47
1771427135178,YES,0.54,2100,SELL,0.53,0.54
1771427135192,NO,0.45,100,BUY,0.46,0.47
1771427135192,YES,0.55,100,SELL,0.53,0.54
1771427135360,YES,0.53,0,BUY,0.48,0.54
1771427135360,NO,0.47,0,SELL,0.46,0.52
1771427135954,YES,0.45,2500,BUY,0.48,0.54
1771427135954,NO,0.55,2500,SELL,0.46,0.52
1771427136017,NO,0.41,2500,BUY,0.46,0.52
1771427136017,YES,0.59,2500,SELL,0.48,0.54
1771427137013,NO,0.02,455,BUY,0.46,0.52
1771427137013,YES,0.98,455,SELL,0.48,0.54
1771427137013,NO,0.01,3089.1,BUY,0.46,0.52
1771427137013,YES,0.99,3089.1,SELL,0.48,0.54
1771427137236,NO,0.46,2200,BUY,0.46,0.52
1771427137236,YES,0.54,2200,SELL,0.48,0.54
1771427137237,NO,0.45,0,BUY,0.46,0.52
1771427137237,YES,0.55,0,SELL,0.48,0.54
1771427137334,NO,0.46,100,BUY,0.46,0.52
1771427137334,YES,0.54,100,SELL,0.48,0.54
1771427137372,NO,0.46,2200,BUY,0.46,0.52
1771427137372,YES,0.54,2200,SELL,0.48,0.54
1771427137418,NO,0.45,100,BUY,0.46,0.52
1771427137418,YES,0.55,100,SELL,0.48,0.54
1771427137419,NO,0.46,2100,BUY,0.46,0.52
1771427137419,YES,0.54,2100,SELL,0.48,0.54
1771427137701,NO,0.11,10,BUY,0.46,0.52
1771427137701,YES,0.89,10,SELL,0.48,0.54
1771427137702,NO,0.01,3099.1,BUY,0.46,0.52
1771427137702,YES,0.99,3099.1,SELL,0.48,0.54
1771427137703,NO,0.21,17,BUY,0.46,0.52
1771427137703,YES,0.79,17,SELL,0.48,0.54
1771427137703,NO,0.07,152.85,BUY,0.46,0.52
1771427137703,YES,0.93,152.85,SELL,0.48,0.54
1771427138222,NO,0.46,2200,BUY,0.46,0.52
1771427138222,YES,0.54,2200,SELL,0.48,0.54
1771427138224,NO,0.45,0,BUY,0.46,0.52
1771427138224,YES,0.55,0,SELL,0.48,0.54
1771427138592,NO,0.46,2100,BUY,0.46,0.52
1771427138592,YES,0.54,2100,SELL,0.48,0.54
1771427138593,NO,0.45,100,BUY,0.46,0.52
1771427138593,YES,0.55,100,SELL,0.48,0.54
1771427139457,YES,0.48,2106.15,BUY,0.48,0.54
1771427139457,NO,0.52,2106.15,SELL,0.46,0.52
1771427139893,NO,0.46,2200,BUY,0.46,0.52
1771427139893,YES,0.54,2200,SELL,0.48,0.54
1771427139897,NO,0.45,0,BUY,0.46,0.52
1771427139897,YES,0.55,0,SELL,0.48,0.54
1771427139959,NO,0.46,100,BUY,0.46,0.52
1771427139959,YES,0.54,100,SELL,0.48,0.54
1771427140015,NO,0.46,2200,BUY,0.46,0.52
1771427140015,YES,0.54,2200,SELL,0.48,0.54
1771427141500,NO,0.45,100,BUY,0.46,0.52
1771427141500,YES,0.55,100,SELL,0.48,0.54
1771427141502,NO,0.46,2100,BUY,0.46,0.52
1771427141502,YES,0.54,2100,SELL,0.48,0.54
1771427141659,NO,0.45,0,BUY,0.46,0.52
1771427141659,YES,0.55,0,SELL,0.48,0.54
1771427141660,NO,0.46,2200,BUY,0.46,0.52
1771427141660,YES,0.54,2200,SELL,0.48,0.54
1771427141880,NO,0.45,100,BUY,0.46,0.52
1771427141880,YES,0.55,100,SELL,0.48,0.54
1771427141887,NO,0.46,2100,BUY,0.46,0.52
1771427141887,YES,0.54,2100,SELL,0.48,0.54
1771427141960,NO,0.45,0,BUY,0.46,0.52
1771427141960,YES,0.55,0,SELL,0.48,0.54
1771427141968,NO,0.46,2200,BUY,0.46,0.52
1771427141968,YES,0.54,2200,SELL,0.48,0.54
1771427142443,NO,0.45,100,BUY,0.46,0.52
1771427142443,YES,0.55,100,SELL,0.48,0.54
1771427142447,NO,0.46,2100,BUY,0.46,0.52
1771427142447,YES,0.54,2100,SELL,0.48,0.54
1771427142451,NO,0.01,3109.1,BUY,0.46,0.52
1771427142451,YES,0.99,3109.1,SELL,0.48,0.54
1771427142452,NO,0.07,162.85,BUY,0.46,0.52
1771427142452,YES,0.93,162.85,SELL,0.48,0.54
1771427142452,NO,0.21,27,BUY,0.46,0.52
1771427142452,YES,0.79,27,SELL,0.48,0.54
1771427142453,NO,0.11,20,BUY,0.46,0.52
1771427142453,YES,0.89,20,SELL,0.48,0.54
1771427142524,NO,0.45,0,BUY,0.46,0.52
1771427142524,YES,0.55,0,SELL,0.48,0.54
1771427142526,NO,0.46,2200,BUY,0.46,0.52
1771427142526,YES,0.54,2200,SELL,0.48,0.54
1771427142608,NO,0.46,2100,BUY,0.46,0.52
1771427142608,YES,0.54,2100,SELL,0.48,0.54
1771427142611,NO,0.45,100,BUY,0.46,0.52
1771427142611,YES,0.55,100,SELL,0.48,0.54
1771427142754,NO,0.45,0,BUY,0.46,0.52
1771427142754,YES,0.55,0,SELL,0.48,0.54
1771427142755,NO,0.46,2200,BUY,0.46,0.52
1771427142755,YES,0.54,2200,SELL,0.48,0.54
1771427142770,NO,0.02,255,BUY,0.46,0.52
1771427142770,YES,0.98,255,SELL,0.48,0.54
1771427142770,NO,0.01,2109.1,BUY,0.46,0.52
1771427142770,YES,0.99,2109.1,SELL,0.48,0.54
1771427142840,NO,0.46,2100,BUY,0.46,0.52
1771427142840,YES,0.54,2100,SELL,0.48,0.54
1771427142841,NO,0.45,100,BUY,0.46,0.52
1771427142841,YES,0.55,100,SELL,0.48,0.54
1771427142915,NO,0.46,2200,BUY,0.46,0.52
1771427142915,YES,0.54,2200,SELL,0.48,0.54
1771427142917,NO,0.45,0,BUY,0.46,0.52
1771427142917,YES,0.55,0,SELL,0.48,0.54
1771427143324,NO,0.46,2100,BUY,0.46,0.52
1771427143324,YES,0.54,2100,SELL,0.48,0.54
1771427143325,NO,0.45,100,BUY,0.46,0.52
1771427143325,YES,0.55,100,SELL,0.48,0.54
1771427143580,NO,0.11,10,BUY,0.46,0.52
1771427143580,YES,0.89,10,SELL,0.48,0.54
1771427143580,NO,0.01,2099.1,BUY,0.46,0.52
1771427143580,YES,0.99,2099.1,SELL,0.48,0.54
1771427143580,NO,0.21,17,BUY,0.46,0.52
1771427143580,YES,0.79,17,SELL,0.48,0.54
1771427143580,NO,0.07,152.85,BUY,0.46,0.52
1771427143580,YES,0.93,152.85,SELL,0.48,0.54
1771427147384,NO,0.46,0,BUY,0.45,0.52
1771427147384,YES,0.54,0,SELL,0.48,0.55
1771427147422,NO,0.45,2200,BUY,0.45,0.52
1771427147422,YES,0.55,2200,SELL,0.48,0.55
1771427147480,NO,0.44,100,BUY,0.45,0.52
1771427147480,YES,0.56,100,SELL,0.48,0.55
1771427147480,NO,0.45,2100,BUY,0.45,0.52
1771427147480,YES,0.55,2100,SELL,0.48,0.55
1771427147580,NO,0.44,0,BUY,0.45,0.52
1771427147580,YES,0.56,0,SELL,0.48,0.55
1771427147591,NO,0.45,2200,BUY,0.45,0.52
1771427147591,YES,0.55,2200,SELL,0.48,0.55
1771427148173,NO,0.01,2089.1,BUY,0.45,0.52
1771427148173,YES,0.99,2089.1,SELL,0.48,0.55
1771427148173,NO,0.07,142.85,BUY,0.45,0.52
1771427148173,YES,0.93,142.85,SELL,0.48,0.55
1771427148173,NO,0.21,7,BUY,0.45,0.52
1771427148173,YES,0.79,7,SELL,0.48,0.55
1771427148173,NO,0.11,0,BUY,0.45,0.52
1771427148173,YES,0.89,0,SELL,0.48,0.55
1771427148527,NO,0.45,2100,BUY,0.45,0.52
1771427148527,YES,0.55,2100,SELL,0.48,0.55
1771427148530,NO,0.44,100,BUY,0.45,0.52
1771427148530,YES,0.56,100,SELL,0.48,0.55
1771427148588,NO,0.45,0,BUY,0.44,0.52
1771427148588,YES,0.55,0,SELL,0.48,0.56
1771427148628,NO,0.44,2200,BUY,0.44,0.52
1771427148628,YES,0.56,2200,SELL,0.48,0.56
1771427149033,NO,0.41,0,BUY,0.44,0.52
1771427149033,YES,0.59,0,SELL,0.48,0.56
1771427149033,YES,0.45,0,BUY,0.48,0.56
1771427149033,NO,0.55,0,SELL,0.44,0.52
1771427149154,NO,0.44,2100,BUY,0.44,0.52
1771427149154,YES,0.56,2100,SELL,0.48,0.56
1771427149155,NO,0.43,100,BUY,0.44,0.52
1771427149155,YES,0.57,100,SELL,0.48,0.56
1771427149881,YES,0.47,2505,BUY,0.48,0.56
1771427149881,NO,0.53,2505,SELL,0.44,0.52
1771427149892,NO,0.39,2500,BUY,0.44,0.52
1771427149892,YES,0.61,2500,SELL,0.48,0.56
1771427149902,NO,0.44,2200,BUY,0.44,0.52
1771427149902,YES,0.56,2200,SELL,0.48,0.56
1771427149907,NO,0.43,0,BUY,0.44,0.52
1771427149907,YES,0.57,0,SELL,0.48,0.56
1771427151695,NO,0.43,100,BUY,0.44,0.52
1771427151695,YES,0.57,100,SELL,0.48,0.56
1771427151707,NO,0.44,2100,BUY,0.44,0.52
1771427151707,YES,0.56,2100,SELL,0.48,0.56
1771427151761,NO,0.44,0,BUY,0.43,0.52
1771427151761,YES,0.56,0,SELL,0.48,0.57
1771427151823,NO,0.42,2100,BUY,0.43,0.52
1771427151823,YES,0.58,2100,SELL,0.48,0.57
1771427151878,NO,0.42,0,BUY,0.43,0.52
1771427151878,YES,0.58,0,SELL,0.48,0.57
1771427151940,NO,0.43,2200,BUY,0.43,0.52
1771427151940,YES,0.57,2200,SELL,0.48,0.57
1771427152165,NO,0.44,100,BUY,0.44,0.52
1771427152165,YES,0.56,100,SELL,0.48,0.56
1771427152172,NO,0.43,2100,BUY,0.44,0.52
1771427152172,YES,0.57,2100,SELL,0.48,0.56
1771427152352,NO,0.44,0,BUY,0.43,0.52
1771427152352,YES,0.56,0,SELL,0.48,0.57
1771427152354,NO,0.43,2200,BUY,0.43,0.52
1771427152354,YES,0.57,2200,SELL,0.48,0.57
1771427153378,NO,0.43,2100,BUY,0.43,0.52
1771427153378,YES,0.57,2100,SELL,0.48,0.57
1771427153379,NO,0.44,100,BUY,0.44,0.52
1771427153379,YES,0.56,100,SELL,0.48,0.56
1771427153400,NO,0.44,0,BUY,0.43,0.52
1771427153400,YES,0.56,0,SELL,0.48,0.57
1771427153456,NO,0.43,2200,BUY,0.43,0.52
1771427153456,YES,0.57,2200,SELL,0.48,0.57
1771427153497,NO,0.44,100,BUY,0.44,0.52
1771427153497,YES,0.56,100,SELL,0.48,0.56
1771427153500,NO,0.43,2100,BUY,0.44,0.52
1771427153500,YES,0.57,2100,SELL,0.48,0.56
1771427154284,NO,0.44,0,BUY,0.43,0.52
1771427154284,YES,0.56,0,SELL,0.48,0.57
1771427154285,NO,0.43,2200,BUY,0.43,0.52
1771427154285,YES,0.57,2200,SELL,0.48,0.57
1771427154415,NO,0.01,2099.1,BUY,0.43,0.52
1771427154415,YES,0.99,2099.1,SELL,0.48,0.57
1771427154416,NO,0.07,152.85,BUY,0.43,0.52
1771427154416,YES,0.93,152.85,SELL,0.48,0.57
1771427154416,NO,0.11,10,BUY,0.43,0.52
1771427154416,YES,0.89,10,SELL,0.48,0.57
1771427154417,NO,0.21,17,BUY,0.43,0.52
1771427154417,YES,0.79,17,SELL,0.48,0.57
1771427155352,NO,0.43,2100,BUY,0.43,0.52
1771427155352,YES,0.57,2100,SELL,0.48,0.57
1771427155352,NO,0.44,100,BUY,0.44,0.52
1771427155352,YES,0.56,100,SELL,0.48,0.56
1771427155377,NO,0.44,0,BUY,0.43,0.52
1771427155377,YES,0.56,0,SELL,0.48,0.57
1771427155652,NO,0.44,100,BUY,0.44,0.52
1771427155652,YES,0.56,100,SELL,0.48,0.56
1771427155999,NO,0.43,0,BUY,0.44,0.52
1771427155999,YES,0.57,0,SELL,0.48,0.56
1771427156037,NO,0.44,2200,BUY,0.44,0.52
1771427156037,YES,0.56,2200,SELL,0.48,0.56
1771427156164,NO,0.44,2100,BUY,0.44,0.52
1771427156164,YES,0.56,2100,SELL,0.48,0.56
1771427156169,NO,0.45,100,BUY,0.45,0.52
1771427156169,YES,0.55,100,SELL,0.48,0.55
1771427156215,NO,0.44,0,BUY,0.45,0.52
1771427156215,YES,0.56,0,SELL,0.48,0.55
1771427156287,NO,0.45,2200,BUY,0.45,0.52
1771427156287,YES,0.55,2200,SELL,0.48,0.55
1771427157070,NO,0.45,2181.81,BUY,0.45,0.52
1771427157070,YES,0.55,2181.81,SELL,0.48,0.55
1771427157221,YES,0.48,2124.34,BUY,0.48,0.55
1771427157221,NO,0.52,2124.34,SELL,0.45,0.52
1771427157305,NO,0.45,2100,BUY,0.45,0.52
1771427157305,YES,0.55,2100,SELL,0.48,0.55
1771427157305,NO,0.44,100,BUY,0.45,0.52
1771427157305,YES,0.56,100,SELL,0.48,0.55
1771427157946,NO,0.45,0,BUY,0.44,0.52
1771427157946,YES,0.55,0,SELL,0.48,0.56
1771427157987,NO,0.44,2200,BUY,0.44,0.52
1771427157987,YES,0.56,2200,SELL,0.48,0.56
1771427160022,NO,0.01,2089.1,BUY,0.44,0.52
1771427160022,YES,0.99,2089.1,SELL,0.48,0.56
1771427160022,NO,0.07,142.85,BUY,0.44,0.52
1771427160022,YES,0.93,142.85,SELL,0.48,0.56
1771427160022,NO,0.11,0,BUY,0.44,0.52
1771427160022,YES,0.89,0,SELL,0.48,0.56
1771427160022,NO,0.21,7,BUY,0.44,0.52
1771427160022,YES,0.79,7,SELL,0.48,0.56
1771427162196,YES,0.48,2124.05,BUY,0.48,0.56
1771427162196,NO,0.52,2124.05,SELL,0.44,0.52
1771427164678,NO,0.44,100,BUY,0.44,0.52
1771427164678,YES,0.56,100,SELL,0.48,0.56
1771427164684,NO,0.44,0,BUY,0.39,0.52
1771427164684,YES,0.56,0,SELL,0.48,0.61
1771427164685,NO,0.45,100,BUY,0.45,0.52
1771427164685,YES,0.55,100,SELL,0.48,0.55
1771427164714,NO,0.4,100,BUY,0.45,0.52
1771427164714,YES,0.6,100,SELL,0.48,0.55
1771427164717,NO,0.45,2200,BUY,0.45,0.52
1771427164717,YES,0.55,2200,SELL,0.48,0.55
1771427165728,NO,0.45,100,BUY,0.45,0.52
1771427165728,YES,0.55,100,SELL,0.48,0.55
1771427165797,NO,0.46,2100,BUY,0.46,0.52
1771427165797,YES,0.54,2100,SELL,0.48,0.54
1771427166014,NO,0.01,2099.1,BUY,0.46,0.52
1771427166014,YES,0.99,2099.1,SELL,0.48,0.54
1771427166015,NO,0.21,17,BUY,0.46,0.52
1771427166015,YES,0.79,17,SELL,0.48,0.54
1771427166015,NO,0.11,10,BUY,0.46,0.52
1771427166015,YES,0.89,10,SELL,0.48,0.54
1771427166016,NO,0.07,152.85,BUY,0.46,0.52
1771427166016,YES,0.93,152.85,SELL,0.48,0.54
1771427166246,NO,0.39,0,BUY,0.46,0.52
1771427166246,YES,0.61,0,SELL,0.48,0.54
1771427166246,YES,0.47,5,BUY,0.48,0.54
1771427166246,NO,0.53,5,SELL,0.46,0.52
1771427166345,NO,0.41,2500,BUY,0.46,0.52
1771427166345,YES,0.59,2500,SELL,0.48,0.54
1771427166371,YES,0.45,2500,BUY,0.48,0.54
1771427166371,NO,0.55,2500,SELL,0.46,0.52
1771427167080,NO,0.01,3099.1,BUY,0.46,0.52
1771427167080,YES,0.99,3099.1,SELL,0.48,0.54
1771427167081,NO,0.02,455,BUY,0.46,0.52
1771427167081,YES,0.98,455,SELL,0.48,0.54
1771427167289,NO,0.45,0,BUY,0.46,0.52
1771427167289,YES,0.55,0,SELL,0.48,0.54
1771427167289,NO,0.4,0,BUY,0.46,0.52
1771427167289,YES,0.6,0,SELL,0.48,0.54
1771427167290,NO,0.46,2200,BUY,0.46,0.52
1771427167290,YES,0.54,2200,SELL,0.48,0.54
1771427167298,YES,0.48,2105.86,BUY,0.48,0.54
1771427167298,NO,0.52,2105.86,SELL,0.46,0.52
1771427167314,NO,0.46,2100,BUY,0.46,0.52
1771427167314,YES,0.54,2100,SELL,0.48,0.54
1771427167369,NO,0.45,100,BUY,0.46,0.52
1771427167369,YES,0.55,100,SELL,0.48,0.54
1771427167374,YES,0.48,2124.05,BUY,0.48,0.54
1771427167374,NO,0.52,2124.05,SELL,0.46,0.52
1771427167621,YES,0.48,2105.86,BUY,0.48,0.54
1771427167621,NO,0.52,2105.86,SELL,0.46,0.52
1771427167622,NO,0.45,0,BUY,0.46,0.52
1771427167622,YES,0.55,0,SELL,0.48,0.54
1771427167623,NO,0.46,2200,BUY,0.46,0.52
1771427167623,YES,0.54,2200,SELL,0.48,0.54
1771427167668,NO,0.46,2100,BUY,0.46,0.52
1771427167668,YES,0.54,2100,SELL,0.48,0.54
1771427167924,YES,0.47,23.19,BUY,0.48,0.54
1771427167924,NO,0.53,23.19,SELL,0.46,0.52
1771427167936,NO,0.46,2200,BUY,0.46,0.52
1771427167936,YES,0.54,2200,SELL,0.48,0.54
1771427167960,NO,0.46,2100,BUY,0.46,0.52
1771427167960,YES,0.54,2100,SELL,0.48,0.54
1771427167962,NO,0.45,100,BUY,0.46,0.52
1771427167962,YES,0.55,100,SELL,0.48,0.54
1771427167982,NO,0.11,20,BUY,0.46,0.52
1771427167982,YES,0.89,20,SELL,0.48,0.54
1771427167983,NO,0.07,162.85,BUY,0.46,0.52
1771427167983,YES,0.93,162.85,SELL,0.48,0.54
1771427167983,NO,0.01,3109.1,BUY,0.46,0.52
1771427167983,YES,0.99,3109.1,SELL,0.48,0.54
1771427167984,NO,0.21,27,BUY,0.46,0.52
1771427167984,YES,0.79,27,SELL,0.48,0.54
1771427168733,NO,0.45,0,BUY,0.46,0.52
1771427168733,YES,0.55,0,SELL,0.48,0.54
1771427168736,NO,0.46,2200,BUY,0.46,0.52
